agency_cd,site_no,datetime,tz_cd,229225_00065,229225_00065_cd,241826_00065,241826_00065_cd
USGS,11467270,2022-08-31 19:45,PDT,3.26,A,0.39,P
USGS,11467270,2022-08-31 20:00,PDT,3.12,A,0.25,P
USGS,11467270,2022-08-31 20:15,PDT,2.99,A,0.12,P
USGS,11467270,2022-08-31 20:30,PDT,2.87,A,0.00,P
USGS,11467270,2022-08-31 20:45,PDT,2.75,A,-0.12,P
USGS,11467270,2022-08-31 21:00,PDT,2.64,A,-0.23,P
USGS,11467270,2022-08-31 21:15,PDT,2.53,A,-0.34,P
USGS,11467270,2022-08-31 21:30,PDT,2.43,A,-0.44,P
USGS,11467270,2022-08-31 21:45,PDT,2.34,A,-0.53,P
USGS,11467270,2022-08-31 22:00,PDT,2.27,A,-0.60,P
USGS,11467270,2022-08-31 22:15,PDT,2.22,A,-0.65,P
USGS,11467270,2022-08-31 22:30,PDT,2.18,A,-0.69,P
USGS,11467270,2022-08-31 22:45,PDT,2.17,A,-0.70,P
USGS,11467270,2022-08-31 23:00,PDT,2.19,A,-0.68,P
USGS,11467270,2022-08-31 23:15,PDT,2.31,A,-0.56,P
USGS,11467270,2022-08-31 23:30,PDT,2.44,A,-0.43,P
USGS,11467270,2022-08-31 23:45,PDT,2.56,A,-0.31,P
USGS,11467270,2022-09-01 00:00,PDT,2.69,A,-0.18,P
USGS,11467270,2022-09-01 00:15,PDT,2.83,A,-0.04,P
USGS,11467270,2022-09-01 00:30,PDT,2.97,A,0.10,P
USGS,11467270,2022-09-01 00:45,PDT,3.12,A,0.25,P
USGS,11467270,2022-09-01 01:00,PDT,3.27,A,0.40,P
USGS,11467270,2022-09-01 01:15,PDT,3.43,A,0.56,P
USGS,11467270,2022-09-01 01:30,PDT,3.59,A,0.72,P
USGS,11467270,2022-09-01 01:45,PDT,3.76,A,0.89,P
USGS,11467270,2022-09-01 02:00,PDT,3.90,A,1.03,P
USGS,11467270,2022-09-01 02:15,PDT,4.03,A,1.16,P
USGS,11467270,2022-09-01 02:30,PDT,4.15,A,1.28,P
USGS,11467270,2022-09-01 02:45,PDT,4.27,A,1.40,P
USGS,11467270,2022-09-01 03:00,PDT,4.37,A,1.50,P
USGS,11467270,2022-09-01 03:15,PDT,4.42,A,1.55,P
USGS,11467270,2022-09-01 03:30,PDT,4.50,A,1.63,P
USGS,11467270,2022-09-01 03:45,PDT,4.50,A,1.63,P
USGS,11467270,2022-09-01 04:00,PDT,4.47,A,1.60,P
USGS,11467270,2022-09-01 04:15,PDT,4.44,A,1.57,P
USGS,11467270,2022-09-01 04:30,PDT,4.33,A,1.46,P
USGS,11467270,2022-09-01 04:45,PDT,4.22,A,1.35,P
USGS,11467270,2022-09-01 05:00,PDT,4.14,A,1.27,P
USGS,11467270,2022-09-01 05:15,PDT,4.03,A,1.16,P
USGS,11467270,2022-09-01 05:30,PDT,3.92,A,1.05,P
USGS,11467270,2022-09-01 05:45,PDT,3.81,A,0.94,P
USGS,11467270,2022-09-01 06:00,PDT,3.70,A,0.83,P
USGS,11467270,2022-09-01 06:15,PDT,3.58,A,0.71,P
USGS,11467270,2022-09-01 06:30,PDT,3.45,A,0.58,P
USGS,11467270,2022-09-01 06:45,PDT,3.35,A,0.48,P
USGS,11467270,2022-09-01 07:00,PDT,3.22,A,0.35,P
USGS,11467270,2022-09-01 07:15,PDT,3.12,A,0.25,P
USGS,11467270,2022-09-01 07:30,PDT,3.01,A,0.14,P
USGS,11467270,2022-09-01 07:45,PDT,2.91,A,0.04,P
USGS,11467270,2022-09-01 08:00,PDT,2.81,A,-0.06,P
USGS,11467270,2022-09-01 08:15,PDT,2.73,A,-0.14,P
USGS,11467270,2022-09-01 08:30,PDT,2.64,A,-0.23,P
USGS,11467270,2022-09-01 08:45,PDT,2.58,A,-0.29,P
USGS,11467270,2022-09-01 09:00,PDT,2.52,A,-0.35,P
USGS,11467270,2022-09-01 09:15,PDT,2.49,A,-0.38,P
USGS,11467270,2022-09-01 09:30,PDT,2.47,A,-0.40,P
USGS,11467270,2022-09-01 09:45,PDT,2.47,A,-0.40,P
USGS,11467270,2022-09-01 10:00,PDT,2.50,A,-0.37,P
USGS,11467270,2022-09-01 10:15,PDT,2.58,A,-0.29,P
USGS,11467270,2022-09-01 10:30,PDT,2.66,A,-0.21,P
USGS,11467270,2022-09-01 10:45,PDT,2.78,A,-0.09,P
USGS,11467270,2022-09-01 11:00,PDT,2.89,A,0.02,P
USGS,11467270,2022-09-01 11:15,PDT,3.03,A,0.16,P
USGS,11467270,2022-09-01 11:30,PDT,3.18,A,0.31,P
USGS,11467270,2022-09-01 11:45,PDT,3.31,A,0.44,P
USGS,11467270,2022-09-01 12:00,PDT,3.47,A,0.60,P
USGS,11467270,2022-09-01 12:15,PDT,3.66,A,0.79,P
USGS,11467270,2022-09-01 12:30,PDT,3.84,A,0.97,P
USGS,11467270,2022-09-01 12:45,PDT,4.01,A,1.14,P
USGS,11467270,2022-09-01 13:00,PDT,4.20,A,1.33,P
USGS,11467270,2022-09-01 13:15,PDT,4.40,A,1.53,P
USGS,11467270,2022-09-01 13:30,PDT,4.59,A,1.72,P
USGS,11467270,2022-09-01 13:45,PDT,4.78,A,1.91,P
USGS,11467270,2022-09-01 14:00,PDT,4.94,A,2.07,P
USGS,11467270,2022-09-01 14:15,PDT,5.10,A,2.23,P
USGS,11467270,2022-09-01 14:30,PDT,5.27,A,2.40,P
USGS,11467270,2022-09-01 14:45,PDT,5.41,A,2.54,P
USGS,11467270,2022-09-01 15:00,PDT,5.54,A,2.67,P
USGS,11467270,2022-09-01 15:15,PDT,5.64,A,2.77,P
USGS,11467270,2022-09-01 15:30,PDT,5.72,A,2.85,P
USGS,11467270,2022-09-01 15:45,PDT,5.76,A,2.89,P
USGS,11467270,2022-09-01 16:00,PDT,5.76,A,2.89,P
USGS,11467270,2022-09-01 16:15,PDT,5.70,A,2.83,P
USGS,11467270,2022-09-01 16:30,PDT,5.65,A,2.78,P
USGS,11467270,2022-09-01 16:45,PDT,5.49,A,2.62,P
USGS,11467270,2022-09-01 17:00,PDT,5.38,A,2.51,P
USGS,11467270,2022-09-01 17:15,PDT,5.26,A,2.39,P
USGS,11467270,2022-09-01 17:30,PDT,5.12,A,2.25,P
USGS,11467270,2022-09-01 17:45,PDT,4.97,A,2.10,P
USGS,11467270,2022-09-01 18:00,PDT,4.82,A,1.95,P
USGS,11467270,2022-09-01 18:15,PDT,4.66,A,1.79,P
USGS,11467270,2022-09-01 18:30,PDT,4.51,A,1.64,P
USGS,11467270,2022-09-01 18:45,PDT,4.35,A,1.48,P
USGS,11467270,2022-09-01 19:00,PDT,4.19,A,1.32,P
USGS,11467270,2022-09-01 19:15,PDT,4.04,A,1.17,P
USGS,11467270,2022-09-01 19:30,PDT,3.89,A,1.02,P
USGS,11467270,2022-09-01 19:45,PDT,3.74,A,0.87,P
USGS,11467270,2022-09-01 20:00,PDT,3.59,A,0.72,P
USGS,11467270,2022-09-01 20:15,PDT,3.46,A,0.59,P
USGS,11467270,2022-09-01 20:30,PDT,3.32,A,0.45,P
USGS,11467270,2022-09-01 20:45,PDT,3.19,A,0.32,P
USGS,11467270,2022-09-01 21:00,PDT,3.06,A,0.19,P
USGS,11467270,2022-09-01 21:15,PDT,2.93,A,0.06,P
USGS,11467270,2022-09-01 21:30,PDT,2.81,A,-0.06,P
USGS,11467270,2022-09-01 21:45,PDT,2.70,A,-0.17,P
USGS,11467270,2022-09-01 22:00,PDT,2.59,A,-0.28,P
USGS,11467270,2022-09-01 22:15,PDT,2.49,A,-0.38,P
USGS,11467270,2022-09-01 22:30,PDT,2.39,A,-0.48,P
USGS,11467270,2022-09-01 22:45,PDT,2.30,A,-0.57,P
USGS,11467270,2022-09-01 23:00,PDT,2.22,A,-0.65,P
USGS,11467270,2022-09-01 23:15,PDT,2.16,A,-0.71,P
USGS,11467270,2022-09-01 23:30,PDT,2.12,A,-0.75,P
USGS,11467270,2022-09-01 23:45,PDT,2.08,A,-0.79,P
USGS,11467270,2022-09-02 00:00,PDT,2.11,A,-0.76,P
USGS,11467270,2022-09-02 00:15,PDT,2.20,A,-0.67,P
USGS,11467270,2022-09-02 00:30,PDT,2.29,A,-0.58,P
USGS,11467270,2022-09-02 00:45,PDT,2.41,A,-0.46,P
USGS,11467270,2022-09-02 01:00,PDT,2.51,A,-0.36,P
USGS,11467270,2022-09-02 01:15,PDT,2.62,A,-0.25,P
USGS,11467270,2022-09-02 01:30,PDT,2.75,A,-0.12,P
USGS,11467270,2022-09-02 01:45,PDT,2.88,A,0.01,P
USGS,11467270,2022-09-02 02:00,PDT,3.02,A,0.15,P
USGS,11467270,2022-09-02 02:15,PDT,3.15,A,0.28,P
USGS,11467270,2022-09-02 02:30,PDT,3.29,A,0.42,P
USGS,11467270,2022-09-02 02:45,PDT,3.44,A,0.57,P
USGS,11467270,2022-09-02 03:00,PDT,3.57,A,0.70,P
USGS,11467270,2022-09-02 03:15,PDT,3.71,A,0.84,P
USGS,11467270,2022-09-02 03:30,PDT,3.83,A,0.96,P
USGS,11467270,2022-09-02 03:45,PDT,3.93,A,1.06,P
USGS,11467270,2022-09-02 04:00,PDT,4.02,A,1.15,P
USGS,11467270,2022-09-02 04:15,PDT,4.09,A,1.22,P
USGS,11467270,2022-09-02 04:30,PDT,4.14,A,1.27,P
USGS,11467270,2022-09-02 04:45,PDT,4.18,A,1.31,P
USGS,11467270,2022-09-02 05:00,PDT,4.21,A,1.34,P
USGS,11467270,2022-09-02 05:15,PDT,4.19,A,1.32,P
USGS,11467270,2022-09-02 05:30,PDT,4.13,A,1.26,P
USGS,11467270,2022-09-02 05:45,PDT,4.08,A,1.21,P
USGS,11467270,2022-09-02 06:00,PDT,4.00,A,1.13,P
USGS,11467270,2022-09-02 06:15,PDT,3.95,A,1.08,P
USGS,11467270,2022-09-02 06:30,PDT,3.85,A,0.98,P
USGS,11467270,2022-09-02 06:45,PDT,3.81,A,0.94,P
USGS,11467270,2022-09-02 07:00,PDT,3.73,A,0.86,P
USGS,11467270,2022-09-02 07:15,PDT,3.65,A,0.78,P
USGS,11467270,2022-09-02 07:30,PDT,3.56,A,0.69,P
USGS,11467270,2022-09-02 07:45,PDT,3.46,A,0.59,P
USGS,11467270,2022-09-02 08:00,PDT,3.43,A,0.56,P
USGS,11467270,2022-09-02 08:15,PDT,3.34,A,0.47,P
USGS,11467270,2022-09-02 08:30,PDT,3.34,A,0.47,P
USGS,11467270,2022-09-02 08:45,PDT,3.25,A,0.38,P
USGS,11467270,2022-09-02 09:00,PDT,3.19,A,0.32,P
USGS,11467270,2022-09-02 09:15,PDT,3.16,A,0.29,P
USGS,11467270,2022-09-02 09:30,PDT,3.12,A,0.25,P
USGS,11467270,2022-09-02 09:45,PDT,3.06,A,0.19,P
USGS,11467270,2022-09-02 10:00,PDT,3.07,A,0.20,P
USGS,11467270,2022-09-02 10:15,PDT,3.08,A,0.21,P
USGS,11467270,2022-09-02 10:30,PDT,3.06,A,0.19,P
USGS,11467270,2022-09-02 10:45,PDT,3.15,A,0.28,P
USGS,11467270,2022-09-02 11:00,PDT,3.19,A,0.32,P
USGS,11467270,2022-09-02 11:15,PDT,3.24,A,0.37,P
USGS,11467270,2022-09-02 11:30,PDT,3.35,A,0.48,P
USGS,11467270,2022-09-02 11:45,PDT,3.44,A,0.57,P
USGS,11467270,2022-09-02 12:00,PDT,3.57,A,0.70,P
USGS,11467270,2022-09-02 12:15,PDT,3.70,A,0.83,P
USGS,11467270,2022-09-02 12:30,PDT,3.85,A,0.98,P
USGS,11467270,2022-09-02 12:45,PDT,3.97,A,1.10,P
USGS,11467270,2022-09-02 13:00,PDT,4.12,A,1.25,P
USGS,11467270,2022-09-02 13:15,PDT,4.29,A,1.42,P
USGS,11467270,2022-09-02 13:30,PDT,4.43,A,1.56,P
USGS,11467270,2022-09-02 13:45,PDT,4.59,A,1.72,P
USGS,11467270,2022-09-02 14:00,PDT,4.77,A,1.90,P
USGS,11467270,2022-09-02 14:15,PDT,4.92,A,2.05,P
USGS,11467270,2022-09-02 14:30,PDT,5.08,A,2.21,P
USGS,11467270,2022-09-02 14:45,PDT,5.23,A,2.36,P
USGS,11467270,2022-09-02 15:00,PDT,5.39,A,2.52,P
USGS,11467270,2022-09-02 15:15,PDT,5.50,A,2.63,P
USGS,11467270,2022-09-02 15:30,PDT,5.63,A,2.76,P
USGS,11467270,2022-09-02 15:45,PDT,5.72,A,2.85,P
USGS,11467270,2022-09-02 16:00,PDT,5.81,A,2.94,P
USGS,11467270,2022-09-02 16:15,PDT,5.87,A,3.00,P
USGS,11467270,2022-09-02 16:30,PDT,5.95,A,3.08,P
USGS,11467270,2022-09-02 16:45,PDT,5.93,A,3.06,P
USGS,11467270,2022-09-02 17:00,PDT,5.85,A,2.98,P
USGS,11467270,2022-09-02 17:15,PDT,5.79,A,2.92,P
USGS,11467270,2022-09-02 17:30,PDT,5.73,A,2.86,P
USGS,11467270,2022-09-02 17:45,PDT,5.63,A,2.76,P
USGS,11467270,2022-09-02 18:00,PDT,5.50,A,2.63,P
USGS,11467270,2022-09-02 18:15,PDT,5.37,A,2.50,P
USGS,11467270,2022-09-02 18:30,PDT,5.23,A,2.36,P
USGS,11467270,2022-09-02 18:45,PDT,5.15,A,2.28,P
USGS,11467270,2022-09-02 19:00,PDT,4.95,A,2.08,P
USGS,11467270,2022-09-02 19:15,PDT,4.79,A,1.92,P
USGS,11467270,2022-09-02 19:30,PDT,4.64,A,1.77,P
USGS,11467270,2022-09-02 19:45,PDT,4.48,A,1.61,P
USGS,11467270,2022-09-02 20:00,PDT,4.33,A,1.46,P
USGS,11467270,2022-09-02 20:15,PDT,4.17,A,1.30,P
USGS,11467270,2022-09-02 20:30,PDT,4.02,A,1.15,P
USGS,11467270,2022-09-02 20:45,PDT,3.87,A,1.00,P
USGS,11467270,2022-09-02 21:00,PDT,3.73,A,0.86,P
USGS,11467270,2022-09-02 21:15,PDT,3.59,A,0.72,P
USGS,11467270,2022-09-02 21:30,PDT,3.44,A,0.57,P
USGS,11467270,2022-09-02 21:45,PDT,3.30,A,0.43,P
USGS,11467270,2022-09-02 22:00,PDT,3.17,A,0.30,P
USGS,11467270,2022-09-02 22:15,PDT,3.05,A,0.18,P
USGS,11467270,2022-09-02 22:30,PDT,2.90,A,0.03,P
USGS,11467270,2022-09-02 22:45,PDT,2.78,A,-0.09,P
USGS,11467270,2022-09-02 23:00,PDT,2.66,A,-0.21,P
USGS,11467270,2022-09-02 23:15,PDT,2.54,A,-0.33,P
USGS,11467270,2022-09-02 23:30,PDT,2.44,A,-0.43,P
USGS,11467270,2022-09-02 23:45,PDT,2.33,A,-0.54,P
USGS,11467270,2022-09-03 00:00,PDT,2.25,A,-0.62,P
USGS,11467270,2022-09-03 00:15,PDT,2.16,A,-0.71,P
USGS,11467270,2022-09-03 00:30,PDT,2.08,A,-0.79,P
USGS,11467270,2022-09-03 00:45,PDT,2.01,A,-0.86,P
USGS,11467270,2022-09-03 01:00,PDT,1.97,A,-0.90,P
USGS,11467270,2022-09-03 01:15,PDT,1.95,A,-0.92,P
USGS,11467270,2022-09-03 01:30,PDT,1.97,A,-0.90,P
USGS,11467270,2022-09-03 01:45,PDT,2.00,A,-0.87,P
USGS,11467270,2022-09-03 02:00,PDT,2.11,A,-0.76,P
USGS,11467270,2022-09-03 02:15,PDT,2.23,A,-0.64,P
USGS,11467270,2022-09-03 02:30,PDT,2.35,A,-0.52,P
USGS,11467270,2022-09-03 02:45,PDT,2.47,A,-0.40,P
USGS,11467270,2022-09-03 03:00,PDT,2.57,A,-0.30,P
USGS,11467270,2022-09-03 03:15,PDT,2.70,A,-0.17,P
USGS,11467270,2022-09-03 03:30,PDT,2.85,A,-0.02,P
USGS,11467270,2022-09-03 03:45,PDT,2.94,A,0.07,P
USGS,11467270,2022-09-03 04:00,PDT,3.06,A,0.19,P
USGS,11467270,2022-09-03 04:15,PDT,3.19,A,0.32,P
USGS,11467270,2022-09-03 04:30,PDT,3.32,A,0.45,P
USGS,11467270,2022-09-03 04:45,PDT,3.42,A,0.55,P
USGS,11467270,2022-09-03 05:00,PDT,3.52,A,0.65,P
USGS,11467270,2022-09-03 05:15,PDT,3.60,A,0.73,P
USGS,11467270,2022-09-03 05:30,PDT,3.69,A,0.82,P
USGS,11467270,2022-09-03 05:45,PDT,3.75,A,0.88,P
USGS,11467270,2022-09-03 06:00,PDT,3.81,A,0.94,P
USGS,11467270,2022-09-03 06:15,PDT,3.85,A,0.98,P
USGS,11467270,2022-09-03 06:30,PDT,3.86,A,0.99,P
USGS,11467270,2022-09-03 06:45,PDT,3.86,A,0.99,P
USGS,11467270,2022-09-03 07:00,PDT,3.81,A,0.94,P
USGS,11467270,2022-09-03 07:15,PDT,3.77,A,0.90,P
USGS,11467270,2022-09-03 07:30,PDT,3.70,A,0.83,P
USGS,11467270,2022-09-03 07:45,PDT,3.66,A,0.79,P
USGS,11467270,2022-09-03 08:00,PDT,3.61,A,0.74,P
USGS,11467270,2022-09-03 08:15,PDT,3.57,A,0.70,P
USGS,11467270,2022-09-03 08:30,PDT,3.49,A,0.62,P
USGS,11467270,2022-09-03 08:45,PDT,3.46,A,0.59,P
USGS,11467270,2022-09-03 09:00,PDT,3.40,A,0.53,P
USGS,11467270,2022-09-03 09:15,PDT,3.36,A,0.49,P
USGS,11467270,2022-09-03 09:30,PDT,3.27,A,0.40,P
USGS,11467270,2022-09-03 09:45,PDT,3.24,A,0.37,P
USGS,11467270,2022-09-03 10:00,PDT,3.21,A,0.34,P
USGS,11467270,2022-09-03 10:15,PDT,3.18,A,0.31,P
USGS,11467270,2022-09-03 10:30,PDT,3.19,A,0.32,P
USGS,11467270,2022-09-03 10:45,PDT,3.16,A,0.29,P
USGS,11467270,2022-09-03 11:00,PDT,3.20,A,0.33,P
USGS,11467270,2022-09-03 11:15,PDT,3.24,A,0.37,P
USGS,11467270,2022-09-03 11:30,PDT,3.30,A,0.43,P
USGS,11467270,2022-09-03 11:45,PDT,3.34,A,0.47,P
USGS,11467270,2022-09-03 12:00,PDT,3.41,A,0.54,P
USGS,11467270,2022-09-03 12:15,PDT,3.46,A,0.59,P
USGS,11467270,2022-09-03 12:30,PDT,3.57,A,0.70,P
USGS,11467270,2022-09-03 12:45,PDT,3.69,A,0.82,P
USGS,11467270,2022-09-03 13:00,PDT,3.79,A,0.92,P
USGS,11467270,2022-09-03 13:15,PDT,3.91,A,1.04,P
USGS,11467270,2022-09-03 13:30,PDT,4.03,A,1.16,P
USGS,11467270,2022-09-03 13:45,PDT,4.16,A,1.29,P
USGS,11467270,2022-09-03 14:00,PDT,4.30,A,1.43,P
USGS,11467270,2022-09-03 14:15,PDT,4.44,A,1.57,P
USGS,11467270,2022-09-03 14:30,PDT,4.58,A,1.71,P
USGS,11467270,2022-09-03 14:45,PDT,4.71,A,1.84,P
USGS,11467270,2022-09-03 15:00,PDT,4.88,A,2.01,P
USGS,11467270,2022-09-03 15:15,PDT,5.01,A,2.14,P
USGS,11467270,2022-09-03 15:30,PDT,5.15,A,2.28,P
USGS,11467270,2022-09-03 15:45,PDT,5.28,A,2.41,P
USGS,11467270,2022-09-03 16:00,PDT,5.42,A,2.55,P
USGS,11467270,2022-09-03 16:15,PDT,5.53,A,2.66,P
USGS,11467270,2022-09-03 16:30,PDT,5.64,A,2.77,P
USGS,11467270,2022-09-03 16:45,PDT,5.72,A,2.85,P
USGS,11467270,2022-09-03 17:00,PDT,5.82,A,2.95,P
USGS,11467270,2022-09-03 17:15,PDT,5.86,A,2.99,P
USGS,11467270,2022-09-03 17:30,PDT,5.90,A,3.03,P
USGS,11467270,2022-09-03 17:45,PDT,5.87,A,3.00,P
USGS,11467270,2022-09-03 18:00,PDT,5.80,A,2.93,P
USGS,11467270,2022-09-03 18:15,PDT,5.74,A,2.87,P
USGS,11467270,2022-09-03 18:30,PDT,5.65,A,2.78,P
USGS,11467270,2022-09-03 18:45,PDT,5.52,A,2.65,P
USGS,11467270,2022-09-03 19:00,PDT,5.41,A,2.54,P
USGS,11467270,2022-09-03 19:15,PDT,5.29,A,2.42,P
USGS,11467270,2022-09-03 19:30,PDT,5.14,A,2.27,P
USGS,11467270,2022-09-03 19:45,PDT,5.00,A,2.13,P
USGS,11467270,2022-09-03 20:00,PDT,4.86,A,1.99,P
USGS,11467270,2022-09-03 20:15,PDT,4.71,A,1.84,P
USGS,11467270,2022-09-03 20:30,PDT,4.55,A,1.68,P
USGS,11467270,2022-09-03 20:45,PDT,4.40,A,1.53,P
USGS,11467270,2022-09-03 21:00,PDT,4.24,A,1.37,P
USGS,11467270,2022-09-03 21:15,PDT,4.09,A,1.22,P
USGS,11467270,2022-09-03 21:30,PDT,3.94,A,1.07,P
USGS,11467270,2022-09-03 21:45,PDT,3.80,A,0.93,P
USGS,11467270,2022-09-03 22:00,PDT,3.65,A,0.78,P
USGS,11467270,2022-09-03 22:15,PDT,3.51,A,0.64,P
USGS,11467270,2022-09-03 22:30,PDT,3.37,A,0.50,P
USGS,11467270,2022-09-03 22:45,PDT,3.23,A,0.36,P
USGS,11467270,2022-09-03 23:00,PDT,3.09,A,0.22,P
USGS,11467270,2022-09-03 23:15,PDT,2.95,A,0.08,P
USGS,11467270,2022-09-03 23:30,PDT,2.82,A,-0.05,P
USGS,11467270,2022-09-03 23:45,PDT,2.69,A,-0.18,P
USGS,11467270,2022-09-04 00:00,PDT,2.57,A,-0.30,P
USGS,11467270,2022-09-04 00:15,PDT,2.45,A,-0.42,P
USGS,11467270,2022-09-04 00:30,PDT,2.33,A,-0.54,P
USGS,11467270,2022-09-04 00:45,PDT,2.22,A,-0.65,P
USGS,11467270,2022-09-04 01:00,PDT,2.12,A,-0.75,P
USGS,11467270,2022-09-04 01:15,PDT,2.02,A,-0.85,P
USGS,11467270,2022-09-04 01:30,PDT,1.93,A,-0.94,P
USGS,11467270,2022-09-04 01:45,PDT,1.85,A,-1.02,P
USGS,11467270,2022-09-04 02:00,PDT,1.77,A,-1.10,P
USGS,11467270,2022-09-04 02:15,PDT,1.72,A,-1.15,P
USGS,11467270,2022-09-04 02:30,PDT,1.66,A,-1.21,P
USGS,11467270,2022-09-04 02:45,PDT,1.67,A,-1.20,P
USGS,11467270,2022-09-04 03:00,PDT,1.70,A,-1.17,P
USGS,11467270,2022-09-04 03:15,PDT,1.77,A,-1.10,P
USGS,11467270,2022-09-04 03:30,PDT,1.87,A,-1.00,P
USGS,11467270,2022-09-04 03:45,PDT,2.00,A,-0.87,P
USGS,11467270,2022-09-04 04:00,PDT,2.13,A,-0.74,P
USGS,11467270,2022-09-04 04:15,PDT,2.24,A,-0.63,P
USGS,11467270,2022-09-04 04:30,PDT,2.37,A,-0.50,P
USGS,11467270,2022-09-04 04:45,PDT,2.51,A,-0.36,P
USGS,11467270,2022-09-04 05:00,PDT,2.65,A,-0.22,P
USGS,11467270,2022-09-04 05:15,PDT,2.78,A,-0.09,P
USGS,11467270,2022-09-04 05:30,PDT,2.91,A,0.04,P
USGS,11467270,2022-09-04 05:45,PDT,3.04,A,0.17,P
USGS,11467270,2022-09-04 06:00,PDT,3.18,A,0.31,P
USGS,11467270,2022-09-04 06:15,PDT,3.32,A,0.45,P
USGS,11467270,2022-09-04 06:30,PDT,3.43,A,0.56,P
USGS,11467270,2022-09-04 06:45,PDT,3.53,A,0.66,P
USGS,11467270,2022-09-04 07:00,PDT,3.62,A,0.75,P
USGS,11467270,2022-09-04 07:15,PDT,3.69,A,0.82,P
USGS,11467270,2022-09-04 07:30,PDT,3.78,A,0.91,P
USGS,11467270,2022-09-04 07:45,PDT,3.84,A,0.97,P
USGS,11467270,2022-09-04 08:00,PDT,3.86,A,0.99,P
USGS,11467270,2022-09-04 08:15,PDT,3.87,A,1.00,P
USGS,11467270,2022-09-04 08:30,PDT,3.84,A,0.97,P
USGS,11467270,2022-09-04 08:45,PDT,3.82,A,0.95,P
USGS,11467270,2022-09-04 09:00,PDT,3.80,A,0.93,P
USGS,11467270,2022-09-04 09:15,PDT,3.77,A,0.90,P
USGS,11467270,2022-09-04 09:30,PDT,3.70,A,0.83,P
USGS,11467270,2022-09-04 09:45,PDT,3.69,A,0.82,P
USGS,11467270,2022-09-04 10:00,PDT,3.63,A,0.76,P
USGS,11467270,2022-09-04 10:15,PDT,3.62,A,0.75,P
USGS,11467270,2022-09-04 10:30,PDT,3.58,A,0.71,P
USGS,11467270,2022-09-04 10:45,PDT,3.57,A,0.70,P
USGS,11467270,2022-09-04 11:00,PDT,3.51,A,0.64,P
USGS,11467270,2022-09-04 11:15,PDT,3.50,A,0.63,P
USGS,11467270,2022-09-04 11:30,PDT,3.52,A,0.65,P
USGS,11467270,2022-09-04 11:45,PDT,3.49,A,0.62,P
USGS,11467270,2022-09-04 12:00,PDT,3.54,A,0.67,P
USGS,11467270,2022-09-04 12:15,PDT,3.57,A,0.70,P
USGS,11467270,2022-09-04 12:30,PDT,3.56,A,0.69,P
USGS,11467270,2022-09-04 12:45,PDT,3.67,A,0.80,P
USGS,11467270,2022-09-04 13:00,PDT,3.73,A,0.86,P
USGS,11467270,2022-09-04 13:15,PDT,3.81,A,0.94,P
USGS,11467270,2022-09-04 13:30,PDT,3.90,A,1.03,P
USGS,11467270,2022-09-04 13:45,PDT,3.99,A,1.12,P
USGS,11467270,2022-09-04 14:00,PDT,4.06,A,1.19,P
USGS,11467270,2022-09-04 14:15,PDT,4.20,A,1.33,P
USGS,11467270,2022-09-04 14:30,PDT,4.32,A,1.45,P
USGS,11467270,2022-09-04 14:45,PDT,4.44,A,1.57,P
USGS,11467270,2022-09-04 15:00,PDT,4.56,A,1.69,P
USGS,11467270,2022-09-04 15:15,PDT,4.71,A,1.84,P
USGS,11467270,2022-09-04 15:30,PDT,4.84,A,1.97,P
USGS,11467270,2022-09-04 15:45,PDT,4.98,A,2.11,P
USGS,11467270,2022-09-04 16:00,PDT,5.14,A,2.27,P
USGS,11467270,2022-09-04 16:15,PDT,5.27,A,2.40,P
USGS,11467270,2022-09-04 16:30,PDT,5.40,A,2.53,P
USGS,11467270,2022-09-04 16:45,PDT,5.55,A,2.68,P
USGS,11467270,2022-09-04 17:00,PDT,5.69,A,2.82,P
USGS,11467270,2022-09-04 17:15,PDT,5.81,A,2.94,P
USGS,11467270,2022-09-04 17:30,PDT,5.90,A,3.03,P
USGS,11467270,2022-09-04 17:45,PDT,5.98,A,3.11,P
USGS,11467270,2022-09-04 18:00,PDT,6.07,A,3.20,P
USGS,11467270,2022-09-04 18:15,PDT,6.15,A,3.28,P
USGS,11467270,2022-09-04 18:30,PDT,6.18,A,3.31,P
USGS,11467270,2022-09-04 18:45,PDT,6.13,A,3.26,P
USGS,11467270,2022-09-04 19:00,PDT,6.04,A,3.17,P
USGS,11467270,2022-09-04 19:15,PDT,5.95,A,3.08,P
USGS,11467270,2022-09-04 19:30,PDT,5.87,A,3.00,P
USGS,11467270,2022-09-04 19:45,PDT,5.75,A,2.88,P
USGS,11467270,2022-09-04 20:00,PDT,5.61,A,2.74,P
USGS,11467270,2022-09-04 20:15,PDT,5.47,A,2.60,P
USGS,11467270,2022-09-04 20:30,PDT,5.32,A,2.45,P
USGS,11467270,2022-09-04 20:45,PDT,5.17,A,2.30,P
USGS,11467270,2022-09-04 21:00,PDT,5.00,A,2.13,P
USGS,11467270,2022-09-04 21:15,PDT,4.84,A,1.97,P
USGS,11467270,2022-09-04 21:30,PDT,4.69,A,1.82,P
USGS,11467270,2022-09-04 21:45,PDT,4.52,A,1.65,P
USGS,11467270,2022-09-04 22:00,PDT,4.36,A,1.49,P
USGS,11467270,2022-09-04 22:15,PDT,4.21,A,1.34,P
USGS,11467270,2022-09-04 22:30,PDT,4.04,A,1.17,P
